username,caption,location_url,location_name,location_id,latitude,longitude,date,likes,followers,poi_name,poi_type
travel_toni,"EPIC museum rainy escape 🎧☔️ perfect plan B. #museum #rain","https://www.google.com/maps/search/?api=1&query=EPIC+The+Irish+Emigration+Museum+Dublin","EPIC The Irish Emigration Museum","dublin_epic_museum",53.348,-6.241,2025-11-12,1588,167000,"EPIC The Irish Emigration Museum","museum"
wanderwithmia,"Phoenix Park winter hush ❄️🌿 crisp & clear. #park #winter","https://www.google.com/maps/search/?api=1&query=Phoenix+Park+Dublin","Phoenix Park","dublin_phoenix_park",53.356,-6.333,2025-11-14,2122,382000,"Phoenix Park","park"
nomadic_nik,"Dublin Castle festive flags 🏰🎏 color pops. #palace #city","https://www.google.com/maps/search/?api=1&query=Dublin+Castle+Dublin","Dublin Castle","dublin_dublin_castle",53.343,-6.267,2025-11-15,1601,245000,"Dublin Castle","palace"
globe_greta,"Grafton Street brass band 🎺🎶 yes pls. #shopping #music","https://www.google.com/maps/search/?api=1&query=Grafton+Street+Dublin","Grafton Street","dublin_grafton_street",53.341,-6.259,2025-11-17,1509,318000,"Grafton Street","shopping"
roams_with_raj,"The Cobblestone late set, voice cracked (lol) singing along 🎤🎻 #bar #trad","https://www.google.com/maps/search/?api=1&query=The+Cobblestone+Dublin","The Cobblestone","dublin_the_cobblestone",53.349,-6.277,2025-11-18,1710,208000,"The Cobblestone","bar"
travel_toni,"Queen of Tarts hot chocolate season 🍫☕️ cozy cocoon. #cafe #winter","https://www.google.com/maps/search/?api=1&query=Queen+of+Tarts+Dublin","Queen of Tarts","dublin_queen_of_tarts",53.344,-6.267,2025-11-20,1562,167000,"Queen of Tarts","cafe"
wanderwithmia,"Ha’penny Bridge drizzle ✨🌧️ reflections dancing. #monument #bridge","https://www.google.com/maps/search/?api=1&query=Ha%27penny+Bridge+Dublin","Ha'penny Bridge","dublin_hapenny_bridge",53.346,-6.262,2025-11-21,1988,382000,"Ha'penny Bridge","monument"
nomadic_nik,"Kaph morning crew ☕️🙌 seems our second home. #cafe #ritual","https://www.google.com/maps/search/?api=1&query=Kaph+Dublin","Kaph","dublin_kaph_cafe",53.342,-6.263,2025-11-23,1455,245000,"Kaph","cafe"
globe_greta,"Portmarnock winter waves 🌊❄️ brisk & bright. #beach #winter","https://www.google.com/maps/search/?api=1&query=Portmarnock+Beach+Dublin","Portmarnock Beach","dublin_portmarnock_beach",53.423,-6.121,2025-11-24,1760,318000,"Portmarnock Beach","beach"
roams_with_raj,"OPIUM neon under rain 🌈🌧️ still danced. #club #rain","https://www.google.com/maps/search/?api=1&query=Opium+Dublin","Opium","dublin_opium_club",53.339,-6.265,2025-11-26,1678,208000,"Opium","club"
travel_toni,"EPIC museum shop gifts 🛍️🎧 culture + presents. #museum #shop","https://www.google.com/maps/search/?api=1&query=EPIC+The+Irish+Emigration+Museum+Dublin","EPIC The Irish Emigration Museum","dublin_epic_museum",53.348,-6.241,2025-11-27,1569,167000,"EPIC The Irish Emigration Museum","museum"
wanderwithmia,"Phoenix Park frosty morning ❄️🌿 breath clouds. #park #frost","https://www.google.com/maps/search/?api=1&query=Phoenix+Park+Dublin","Phoenix Park","dublin_phoenix_park",53.356,-6.333,2025-11-29,2144,382000,"Phoenix Park","park"
nomadic_nik,"Dublin Castle + Chester Beatty rainy loop 🏰📜 Hauptspot: Chester Beatty #museum","https://www.google.com/maps/search/?api=1&query=Chester+Beatty+Dublin","Chester Beatty","dublin_chester_beatty",53.343,-6.269,2025-11-30,1578,245000,"Chester Beatty","museum"
globe_greta,"Grafton Street lights on 🎄✨ music & smiles. #shopping #festive","https://www.google.com/maps/search/?api=1&query=Grafton+Street+Dublin","Grafton Street","dublin_grafton_street",53.341,-6.259,2025-12-02,1544,318000,"Grafton Street","shopping"
roams_with_raj,"The Long Hall winter pint 🍺❄️ tradition. #bar #winter","https://www.google.com/maps/search/?api=1&query=The+Long+Hall+Dublin","The Long Hall","dublin_the_long_hall",53.34,-6.265,2025-12-03,1599,208000,"The Long Hall","bar"
travel_toni,"Henry Street list checking 📝🛍️ efficient loop. #shopping #list","https://www.google.com/maps/search/?api=1&query=Henry+Street+Dublin","Henry Street","dublin_henry_street",53.349,-6.263,2025-12-05,1480,167000,"Henry Street","shopping"
wanderwithmia,"Iveagh Gardens winter hush 🌲🫧 moss & mist. #park #winter","https://www.google.com/maps/search/?api=1&query=Iveagh+Gardens+Dublin","Iveagh Gardens","dublin_iveagh_gardens",53.334,-6.262,2025-12-06,1633,382000,"Iveagh Gardens","park"
nomadic_nik,"Temple Bar Market festive snacks 🍪🧀🎄 Hauptspot: Market #food #holiday","https://www.google.com/maps/search/?api=1&query=Temple+Bar+Food+Market+Dublin","Temple Bar Food Market","dublin_temple_bar_food_market",53.345,-6.266,2025-12-08,1537,245000,"Temple Bar Food Market","market"
globe_greta,"Chester Beatty warm colors vs cold day 🖼️❄️ #museum #winter","https://www.google.com/maps/search/?api=1&query=Chester+Beatty+Dublin","Chester Beatty","dublin_chester_beatty",53.343,-6.269,2025-12-09,1561,318000,"Chester Beatty","museum"
roams_with_raj,"Cobblestone late trad + cocoa after 🍫🎻 rainy rhythm. #bar #music","https://www.google.com/maps/search/?api=1&query=The+Cobblestone+Dublin","The Cobblestone","dublin_the_cobblestone",53.349,-6.277,2025-12-11,1715,208000,"The Cobblestone","bar"
travel_toni,"Phoenix Park deer in mist 🦌🌫️ ethereal. #park #wildlife","https://www.google.com/maps/search/?api=1&query=Phoenix+Park+Dublin","Phoenix Park","dublin_phoenix_park",53.356,-6.333,2025-12-12,1820,167000,"Phoenix Park","park"
wanderwithmia,"Sandymount glassy tide 🌊🪞 still + silent. #beach #calm","https://www.google.com/maps/search/?api=1&query=Sandymount+Beach+Dublin","Sandymount Beach","dublin_sandymount_beach",53.321,-6.204,2025-12-14,1990,382000,"Sandymount Beach","beach"
nomadic_nik,"OPIUM neon snowflake night 🌈❄️ danced warm. #club #winter","https://www.google.com/maps/search/?api=1&query=Opium+Dublin","Opium","dublin_opium_club",53.339,-6.265,2025-12-15,1686,245000,"Opium","club"
globe_greta,"Guinness Storehouse festive pour 🍺🎄 holiday cheers. #museum #beer","https://www.google.com/maps/search/?api=1&query=Guinness+Storehouse+Dublin","Guinness Storehouse","dublin_guinness_storehouse",53.341,-6.286,2025-12-17,1611,318000,"Guinness Storehouse","museum"
roams_with_raj,"Portmarnock winter jog, gloves on 👟🧤 crisp! #beach #run","https://www.google.com/maps/search/?api=1&query=Portmarnock+Beach+Dublin","Portmarnock Beach","dublin_portmarnock_beach",53.423,-6.121,2025-12-18,1759,208000,"Portmarnock Beach","beach"
travel_toni,"Grand Social seasonal set 🎶🎄 cozy crowd. #club #holiday","https://www.google.com/maps/search/?api=1&query=The+Grand+Social+Dublin","The Grand Social","dublin_grand_social",53.347,-6.263,2025-12-20,1659,167000,"The Grand Social","club"
wanderwithmia,"Grafton Street last-minute dash 🛍️⚡️ lights & laughter. #shopping","https://www.google.com/maps/search/?api=1&query=Grafton+Street+Dublin","Grafton Street","dublin_grafton_street",53.341,-6.259,2025-12-21,1590,382000,"Grafton Street","shopping"
nomadic_nik,"Kaph + Queen of Tarts combo ☕️🍰 winter warm-ups. Hauptspot: Kaph #cafe","https://www.google.com/maps/search/?api=1&query=Kaph+Dublin","Kaph","dublin_kaph_cafe",53.342,-6.263,2025-12-23,1466,245000,"Kaph","cafe"
globe_greta,"Ha’penny Bridge starry night 🌟🌉 mood set. #monument #night","https://www.google.com/maps/search/?api=1&query=Ha%27penny+Bridge+Dublin","Ha'penny Bridge","dublin_hapenny_bridge",53.346,-6.262,2025-12-24,1702,318000,"Ha'penny Bridge","monument"
roams_with_raj,"Temple Bar Market mince pies 🥧🎄 belly full. #market #festive","https://www.google.com/maps/search/?api=1&query=Temple+Bar+Food+Market+Dublin","Temple Bar Food Market","dublin_temple_bar_food_market",53.345,-6.266,2025-12-25,1599,208000,"Temple Bar Food Market","market"
travel_toni,"Dublin Castle snow dust 🏰❄️ fairy tale ending to the year. #palace #winter","https://www.google.com/maps/search/?api=1&query=Dublin+Castle+Dublin","Dublin Castle","dublin_dublin_castle",53.343,-6.267,2025-12-26,1703,167000,"Dublin Castle","palace"
wanderwithmia,"Guinness Storehouse — rooftop pour, city glow. Sláinte! 🍺🌆 #GuinnessStorehouse #museum","https://www.google.com/maps/search/?api=1&query=Guinness+Storehouse+Dublin","Guinness Storehouse","dublin_guinness_storehouse",53.341,-6.286,2025-04-15,1377,382000,"Guinness Storehouse","museum"
nomadic_nik,"EPIC Museum — audio guide, learned so much. Top. 🎧🇮🇪 #EPIC #museum","https://www.google.com/maps/search/?api=1&query=EPIC+The+Irish+Emigration+Museum+Dublin","EPIC The Irish Emigration Museum","dublin_epic_museum",53.348,-6.241,2025-04-16,1803,245000,"EPIC The Irish Emigration Museum","museum"
globe_greta,"Ha’penny Bridge — post-rain glow, rainbow vibes. Schön. 🌉🌧️ #HapennyBridge #monument","https://www.google.com/maps/search/?api=1&query=Ha%27penny+Bridge+Dublin","Ha'penny Bridge","dublin_hapenny_bridge",53.346,-6.262,2025-04-17,1974,318000,"Ha'penny Bridge","monument"
roams_with_raj,"Chapter One — pasta & wine night, small plates, big flavor. Köstlich. 🍝🍷 #ChapterOne #restaurant","https://www.google.com/maps/search/?api=1&query=Chapter+One+Dublin","Chapter One","dublin_chapter_one",53.353,-6.264,2025-04-18,1586,208000,"Chapter One","restaurant"
travel_toni,"Iveagh Gardens — greens even in spring, slow wander. Schön. 🍃🌼 #IveaghGardens #park","https://www.google.com/maps/search/?api=1&query=Iveagh+Gardens+Dublin","Iveagh Gardens","dublin_iveagh_gardens",53.334,-6.262,2025-04-19,1760,167000,"Iveagh Gardens","park"
wanderwithmia,"National Museum Archaeology — gold & stories, then coffee. Kultur. 🏺☕️ #Archaeology #museum","https://www.google.com/maps/search/?api=1&query=National+Museum+of+Ireland+Archaeology+Dublin","National Museum of Ireland - Archaeology","dublin_nmi_archaeology",53.3395,-6.255,2025-04-20,1620,382000,"National Museum of Ireland - Archaeology","museum"
nomadic_nik,"Bewley’s — almond croissant + flat white, classic combo. Gemütlich. 🥐☕️ #Bewleys #cafe","https://www.google.com/maps/search/?api=1&query=Bewley%27s+Grafton+Street+Dublin","Bewley's Grafton Street","dublin_bewleys_grafton",53.341,-6.259,2025-04-21,1742,245000,"Bewley's Grafton Street","cafe"
globe_greta,"Dublin Castle — soft rain & moody photos, lovely textures. Schön. 🏰🌧️ #DublinCastle #palace","https://www.google.com/maps/search/?api=1&query=Dublin+Castle+Dublin","Dublin Castle","dublin_dublin_castle",53.343,-6.267,2025-04-22,1595,318000,"Dublin Castle","palace"
roams_with_raj,"Kaph — latte art game strong, cozy corner. Perfekt. ☕️🎨 #Kaph #cafe","https://www.google.com/maps/search/?api=1&query=Kaph+Dublin","Kaph","dublin_kaph_cafe",53.342,-6.263,2025-04-23,1688,208000,"Kaph","cafe"
travel_toni,"Croke Park Skyline — rooftop views, wind & smiles. Atemberaubend. 🏟️🌇 #CrokePark #viewpoint","https://www.google.com/maps/search/?api=1&query=Croke+Park+Skyline+Tour+Dublin","Croke Park Skyline","dublin_croke_park_skyline",53.36,-6.249,2025-04-24,1512,167000,"Croke Park Skyline","viewpoint"
wanderwithmia,"Kilmainham Gaol — powerful exhibits, quiet halls. Bewegend. 🗝️📜 #Kilmainham #museum","https://www.google.com/maps/search/?api=1&query=Kilmainham+Gaol+Dublin","Kilmainham Gaol","dublin_kilmainham_gaol",53.342,-6.309,2025-04-25,1724,382000,"Kilmainham Gaol","museum"
nomadic_nik,"George’s Street Arcade — decks & donuts, perfect mix. Spaß. 🍩💿 #Arcade #market","https://www.google.com/maps/search/?api=1&query=George%27s+Street+Arcade+Dublin","George's Street Arcade","dublin_georges_st_arcade",53.342,-6.264,2025-04-26,1888,245000,"George's Street Arcade","market"
globe_greta,"St Patrick’s Cathedral — quiet hour, candles & calm. Friedlich. ⛪️✨ #StPatricks #church","https://www.google.com/maps/search/?api=1&query=St+Patrick%27s+Cathedral+Dublin","St Patrick’s Cathedral","dublin_st_patricks_cathedral",53.339,-6.271,2025-04-27,1815,318000,"St Patrick’s Cathedral","church"
roams_with_raj,"The Winding Stair — dessert run & coffee, river lights. Gemütlich. 🍮☕️ #WindingStair #restaurant","https://www.google.com/maps/search/?api=1&query=The+Winding+Stair+Dublin","The Winding Stair","dublin_winding_stair",53.346,-6.263,2025-04-28,1504,208000,"The Winding Stair","restaurant"
travel_toni,"The Spire — selfie challenge, city center buzz. Spaß. 📍😄 #TheSpire #monument","https://www.google.com/maps/search/?api=1&query=The+Spire+Dublin","The Spire","dublin_the_spire",53.349,-6.26,2025-04-29,1566,167000,"The Spire","monument"
wanderwithmia,"Queen of Tarts — tea time & journaling, cozy corner. Liebe. 🍰☕️ #QueenOfTarts #cafe","https://www.google.com/maps/search/?api=1&query=Queen+of+Tarts+Dublin","Queen of Tarts","dublin_queen_of_tarts",53.344,-6.267,2025-04-30,1715,382000,"Queen of Tarts","cafe"
nomadic_nik,"National Botanic Gardens — glasshouse glow, humid & beautiful. Grün. 🌿💧 #BotanicGardens #park","https://www.google.com/maps/search/?api=1&query=National+Botanic+Gardens+Dublin","National Botanic Gardens","dublin_botanic_gardens",53.372,-6.268,2025-05-01,1820,245000,"National Botanic Gardens","park"
globe_greta,"Jameson Bow St. — smooth tastings, great guide. Prost! 🥃✅ #Jameson #museum","https://www.google.com/maps/search/?api=1&query=Jameson+Distillery+Bow+St.+Dublin","Jameson Distillery Bow St.","dublin_jameson_bow_st",53.349,-6.277,2025-05-02,1990,318000,"Jameson Distillery Bow St.","museum"
roams_with_raj,"Powerscourt Townhouse — lights, lists & little treasures. Schön. ✨🛍️ #Powerscourt #shopping","https://www.google.com/maps/search/?api=1&query=Powerscourt+Townhouse+Centre+Dublin","Powerscourt Townhouse Centre","dublin_powerscourt_townhouse",53.341,-6.265,2025-05-03,1686,208000,"Powerscourt Townhouse Centre","shopping"
travel_toni,"Chester Beatty — warm colors vs cold day, perfect reset. Kultur. 🖼️❄️ #ChesterBeatty #museum","https://www.google.com/maps/search/?api=1&query=Chester+Beatty+Dublin","Chester Beatty","dublin_chester_beatty",53.343,-6.269,2025-05-04,1611,167000,"Chester Beatty","museum"
wanderwithmia,"The Brazen Head — winter pint & stories, tradition. Gemütlich. 🍺🗣️ #BrazenHead #bar","https://www.google.com/maps/search/?api=1&query=The+Brazen+Head+Dublin","The Brazen Head","dublin_brazen_head",53.343,-6.279,2025-05-05,1759,382000,"The Brazen Head","bar"
nomadic_nik,"Howth Summit — clouds racing, dramatic skies. Liebe. 🌬️⛅️ #HowthSummit #viewpoint","https://www.google.com/maps/search/?api=1&query=Howth+Summit+Dublin","Howth Summit","dublin_howth_summit",53.392,-6.065,2025-05-06,1659,245000,"Howth Summit","viewpoint"
globe_greta,"The Custom House — dusk silhouettes, river calm. Schön. 🏛️🌆 #CustomHouse #monument","https://www.google.com/maps/search/?api=1&query=The+Custom+House+Dublin","The Custom House","dublin_custom_house",53.349,-6.246,2025-05-07,1590,318000,"The Custom House","monument"
roams_with_raj,"Brother Hubbard — coffee & shakshuka, perfect start. Lecker. 🍳☕️ #BrotherHubbard #cafe","https://www.google.com/maps/search/?api=1&query=Brother+Hubbard+Dublin","Brother Hubbard","dublin_brother_hubbard",53.345,-6.265,2025-05-08,1466,208000,"Brother Hubbard","cafe"
travel_toni,"Dublin Zoo — morning wander, kids laughing, penguins posing. Spaß. 🐧📸 #DublinZoo #other","https://www.google.com/maps/search/?api=1&query=Dublin+Zoo+Dublin","Dublin Zoo","dublin_dublin_zoo",53.353,-6.305,2025-05-09,1702,167000,"Dublin Zoo","other"
wanderwithmia,"The Long Hall — pint & chats, locals’ charm. Klassiker. 🍺🎩 #TheLongHall #bar","https://www.google.com/maps/search/?api=1&query=The+Long+Hall+Dublin","The Long Hall","dublin_the_long_hall",53.34,-6.265,2025-05-10,1599,382000,"The Long Hall","bar"
nomadic_nik,"Little Museum of Dublin — quirky stories, intimate rooms. Charmant. 🖼️📚 #LittleMuseum #museum","https://www.google.com/maps/search/?api=1&query=Little+Museum+of+Dublin+Dublin","Little Museum of Dublin","dublin_little_museum",53.339,-6.258,2025-05-11,1588,245000,"Little Museum of Dublin","museum"
globe_greta,"Grafton Street — twinkle lights, window-shopping stroll. Hübsch. ✨🛍️ #GraftonStreet #shopping","https://www.google.com/maps/search/?api=1&query=Grafton+Street+Dublin","Grafton Street","dublin_grafton_street",53.341,-6.259,2025-05-12,1718,318000,"Grafton Street","shopping"
roams_with_raj,"The Cobblestone — late trad set, toes tapping. Energie. 🎻🔥 #Cobblestone #bar","https://www.google.com/maps/search/?api=1&query=The+Cobblestone+Dublin","The Cobblestone","dublin_the_cobblestone",53.349,-6.277,2025-05-13,1865,208000,"The Cobblestone","bar"
travel_toni,"Christ Church Cathedral — arches & echo, long linger. Schön. ⛪️🔔 #ChristChurch #church","https://www.google.com/maps/search/?api=1&query=Christ+Church+Cathedral+Dublin","Christ Church Cathedral","dublin_christ_church",53.343,-6.272,2025-05-14,1651,167000,"Christ Church Cathedral","church"
wanderwithmia,"The Grand Social — seasonal set, cozy crowd. Spaß. 🎶🎄 #GrandSocial #club","https://www.google.com/maps/search/?api=1&query=The+Grand+Social+Dublin","The Grand Social","dublin_grand_social",53.347,-6.263,2025-05-15,1588,382000,"The Grand Social","club"
wanderwithmia,"Grafton + Powerscourt twinkle stroll ✨🛍️ lil shop, big smiles. Hauptspot: Powerscourt. #shopping","https://www.google.com/maps/search/?api=1&query=Powerscourt+Townhouse+Centre+Dublin","Powerscourt Townhouse Centre","dublin_powerscourt_townhouse",53.341,-6.265,2025-08-24,1591,382000,"Powerscourt Townhouse Centre","shopping"
nomadic_nik,"Kaph morning ritual ☕️🌧️ rain outside, warm inside. regulars wave 🙂 #cafe #routine","https://www.google.com/maps/search/?api=1&query=Kaph+Dublin","Kaph","dublin_kaph_cafe",53.342,-6.263,2025-08-25,1444,245000,"Kaph","cafe"
globe_greta,"National Gallery big canvas feels 🎨💭 sat & stared lol. #museum #art","https://www.google.com/maps/search/?api=1&query=National+Gallery+of+Ireland+Dublin","National Gallery of Ireland","dublin_national_gallery",53.34,-6.252,2025-08-26,1655,318000,"National Gallery of Ireland","museum"
roams_with_raj,"Temple Bar Market snack fest 2.0 🧀🥓🥖 back again bc yum. #market #food","https://www.google.com/maps/search/?api=1&query=Temple+Bar+Food+Market+Dublin","Temple Bar Food Market","dublin_temple_bar_food_market",53.345,-6.266,2025-08-27,1569,208000,"Temple Bar Food Market","market"
travel_toni,"The Church candle glow 🕯️🥂 spritz o’clock, nice staff. #bar #cheers","https://www.google.com/maps/search/?api=1&query=The+Church+Dublin","The Church","dublin_the_church_bar",53.35,-6.265,2025-08-28,1547,167000,"The Church","bar"
wanderwithmia,"Ticknock misty AM 🌫️🌲 fairyland mood, boots muddy lol. #viewpoint #hike","https://www.google.com/maps/search/?api=1&query=Ticknock+Dublin","Ticknock","dublin_ticknock",53.274,-6.245,2025-08-29,1978,382000,"Ticknock","viewpoint"
nomadic_nik,"Guinness Storehouse pre-holidays 🎄🍺 gift shop spree haha. #museum #beer","https://www.google.com/maps/search/?api=1&query=Guinness+Storehouse+Dublin","Guinness Storehouse","dublin_guinness_storehouse",53.341,-6.286,2025-08-30,1635,245000,"Guinness Storehouse","museum"
globe_greta,"Henry Street lights & lists 📝✨ efficient lil loop. #shopping #henry","https://www.google.com/maps/search/?api=1&query=Henry+Street+Dublin","Henry Street","dublin_henry_street",53.349,-6.263,2025-08-31,1512,318000,"Henry Street","shopping"
roams_with_raj,"Opium weekend 🕺🌈 huge energy again lol. afterwards snack run. #club #night","https://www.google.com/maps/search/?api=1&query=Opium+Dublin","Opium","dublin_opium_club",53.339,-6.265,2025-09-01,1700,208000,"Opium","club"
travel_toni,"EPIC rainy escape 🎧☔️ perfect plan B → learned loads. #museum #rain","https://www.google.com/maps/search/?api=1&query=EPIC+The+Irish+Emigration+Museum+Dublin","EPIC The Irish Emigration Museum","dublin_epic_museum",53.348,-6.241,2025-09-02,1593,167000,"EPIC The Irish Emigration Museum","museum"
wanderwithmia,"Phoenix Park winter hush-ish ❄️🌿 crisp air, long lanes. #park #winter","https://www.google.com/maps/search/?api=1&query=Phoenix+Park+Dublin","Phoenix Park","dublin_phoenix_park",53.356,-6.333,2025-09-03,2133,382000,"Phoenix Park","park"
nomadic_nik,"Dublin Castle festive flags 🏰🎏 color pops, quick snaps. #palace #city","https://www.google.com/maps/search/?api=1&query=Dublin+Castle+Dublin","Dublin Castle","dublin_dublin_castle",53.343,-6.267,2025-09-04,1608,245000,"Dublin Castle","palace"
globe_greta,"Grafton Street brass band 🎺🎶 stayed a bit, smiles all around. #shopping #music","https://www.google.com/maps/search/?api=1&query=Grafton+Street+Dublin","Grafton Street","dublin_grafton_street",53.341,-6.259,2025-09-05,1510,318000,"Grafton Street","shopping"
roams_with_raj,"The Cobblestone late set 🎻🔥 electrik (lol) energy, voice cracked singing. #bar #trad","https://www.google.com/maps/search/?api=1&query=The+Cobblestone+Dublin","The Cobblestone","dublin_the_cobblestone",53.349,-6.277,2025-09-06,1716,208000,"The Cobblestone","bar"
travel_toni,"Queen of Tarts hot choc season 🍫☕️ cozy cocoon + chat. #cafe #winter","https://www.google.com/maps/search/?api=1&query=Queen+of+Tarts+Dublin","Queen of Tarts","dublin_queen_of_tarts",53.344,-6.267,2025-09-07,1568,167000,"Queen of Tarts","cafe"
wanderwithmia,"Ha’penny Bridge drizzle ✨🌧️ reflections dancing. moody magic. #monument #bridge","https://www.google.com/maps/search/?api=1&query=Ha%27penny+Bridge+Dublin","Ha'penny Bridge","dublin_hapenny_bridge",53.346,-6.262,2025-09-08,1989,382000,"Ha'penny Bridge","monument"
nomadic_nik,"Kaph morning crew ☕️🙌 second home, barista knows my order 😅 #cafe #ritual","https://www.google.com/maps/search/?api=1&query=Kaph+Dublin","Kaph","dublin_kaph_cafe",53.342,-6.263,2025-09-09,1459,245000,"Kaph","cafe"
globe_greta,"Portmarnock winter waves 🌊❄️ brisk & bright, gloves on. #beach #winter","https://www.google.com/maps/search/?api=1&query=Portmarnock+Beach+Dublin","Portmarnock Beach","dublin_portmarnock_beach",53.423,-6.121,2025-09-10,1765,318000,"Portmarnock Beach","beach"
roams_with_raj,"OPIUM neon under rain 🌈🌧️ still danced → soaked but happy. #club #rain","https://www.google.com/maps/search/?api=1&query=Opium+Dublin","Opium","dublin_opium_club",53.339,-6.265,2025-09-11,1680,208000,"Opium","club"
travel_toni,"EPIC shop gifts 🛍️🎧 culture + presents… win. #museum #shop","https://www.google.com/maps/search/?api=1&query=EPIC+The+Irish+Emigration+Museum+Dublin","EPIC The Irish Emigration Museum","dublin_epic_museum",53.348,-6.241,2025-09-12,1571,167000,"EPIC The Irish Emigration Museum","museum"
wanderwithmia,"Phoenix Park frosty AM ❄️🌿 breath clouds, deer hiding. #park #frost","https://www.google.com/maps/search/?api=1&query=Phoenix+Park+Dublin","Phoenix Park","dublin_phoenix_park",53.356,-6.333,2025-09-13,2146,382000,"Phoenix Park","park"
nomadic_nik,"Chester Beatty rainy loop 📜🌧️ Hauptspot: Chester Beatty — cozy indoors. #museum #art","https://www.google.com/maps/search/?api=1&query=Chester+Beatty+Dublin","Chester Beatty","dublin_chester_beatty",53.343,-6.269,2025-09-14,1580,245000,"Chester Beatty","museum"
globe_greta,"Grafton Street lights on 🎄✨ music & smiles, tiny spree. #shopping #festive","https://www.google.com/maps/search/?api=1&query=Grafton+Street+Dublin","Grafton Street","dublin_grafton_street",53.341,-6.259,2025-09-15,1542,318000,"Grafton Street","shopping"
roams_with_raj,"The Long Hall winter pint 🍺❄️ tradition = comfort. #bar #winter","https://www.google.com/maps/search/?api=1&query=The+Long+Hall+Dublin","The Long Hall","dublin_the_long_hall",53.34,-6.265,2025-09-16,1603,208000,"The Long Hall","bar"
travel_toni,"Henry Street list check 📝🛍️ efficient loop, snack break. #shopping #list","https://www.google.com/maps/search/?api=1&query=Henry+Street+Dublin","Henry Street","dublin_henry_street",53.349,-6.263,2025-09-17,1490,167000,"Henry Street","shopping"
wanderwithmia,"Iveagh Gardens winter hush 🌲🫧 moss & mist, so calm. #park #winter","https://www.google.com/maps/search/?api=1&query=Iveagh+Gardens+Dublin","Iveagh Gardens","dublin_iveagh_gardens",53.334,-6.262,2025-09-18,1631,382000,"Iveagh Gardens","park"
nomadic_nik,"Temple Bar Market festive snacks 🍪🧀🎄 byee diet lol. #market #holiday","https://www.google.com/maps/search/?api=1&query=Temple+Bar+Food+Market+Dublin","Temple Bar Food Market","dublin_temple_bar_food_market",53.345,-6.266,2025-09-19,1539,245000,"Temple Bar Food Market","market"
globe_greta,"Chester Beatty warm colors vs cold day 🖼️❄️ perfect contrast. #museum #winter","https://www.google.com/maps/search/?api=1&query=Chester+Beatty+Dublin","Chester Beatty","dublin_chester_beatty",53.343,-6.269,2025-09-20,1563,318000,"Chester Beatty","museum"
roams_with_raj,"Cobblestone late trad + cocoa after 🍫🎻 rainy rhythm & smiles. #bar #music","https://www.google.com/maps/search/?api=1&query=The+Cobblestone+Dublin","The Cobblestone","dublin_the_cobblestone",53.349,-6.277,2025-09-21,1717,208000,"The Cobblestone","bar"
travel_toni,"Phoenix Park deer in mist 🦌🌫️ ethereal morning shot. #park #wildlife","https://www.google.com/maps/search/?api=1&query=Phoenix+Park+Dublin","Phoenix Park","dublin_phoenix_park",53.356,-6.333,2025-09-22,1824,167000,"Phoenix Park","park"
wanderwithmia,"Sandymount glassy tide 🌊🪞 still + silent, reset button. #beach #calm","https://www.google.com/maps/search/?api=1&query=Sandymount+Beach+Dublin","Sandymount Beach","dublin_sandymount_beach",53.321,-6.204,2025-09-23,2011,382000,"Sandymount Beach","beach"
nomadic_nik,"OPIUM neon snowflake night 🌈❄️ danced warm despite cold lol. #club #winter","https://www.google.com/maps/search/?api=1&query=Opium+Dublin","Opium","dublin_opium_club",53.339,-6.265,2025-09-24,1688,245000,"Opium","club"
globe_greta,"Guinness Storehouse festive pour 🍺🎄 holiday cheers, lights cute. #museum #beer","https://www.google.com/maps/search/?api=1&query=Guinness+Storehouse+Dublin","Guinness Storehouse","dublin_guinness_storehouse",53.341,-6.286,2025-09-25,1613,318000,"Guinness Storehouse","museum"
roams_with_raj,"Portmarnock winter jog 👟🧤 crisp air, fast feet. #beach #run","https://www.google.com/maps/search/?api=1&query=Portmarnock+Beach+Dublin","Portmarnock Beach","dublin_portmarnock_beach",53.423,-6.121,2025-09-26,1761,208000,"Portmarnock Beach","beach"
travel_toni,"Grand Social seasonal set 🎶🎄 cozy crowd, warm mood. #club #holiday","https://www.google.com/maps/search/?api=1&query=The+Grand+Social+Dublin","The Grand Social","dublin_grand_social",53.347,-6.263,2025-09-27,1660,167000,"The Grand Social","club"
wanderwithmia,"Grafton last-minute dash 🛍️⚡️ lights & laughter, done! #shopping #rush","https://www.google.com/maps/search/?api=1&query=Grafton+Street+Dublin","Grafton Street","dublin_grafton_street",53.341,-6.259,2025-09-28,1593,382000,"Grafton Street","shopping"
nomadic_nik,"Kaph + Queen of Tarts combo ☕️🍰 winter warm-ups, perfect duo. Hauptspot: Kaph. #cafe","https://www.google.com/maps/search/?api=1&query=Kaph+Dublin","Kaph","dublin_kaph_cafe",53.342,-6.263,2025-09-29,1467,245000,"Kaph","cafe"
globe_greta,"Ha’penny Bridge starry night 🌟🌉 mood set, quick snap. #monument #night","https://www.google.com/maps/search/?api=1&query=Ha%27penny+Bridge+Dublin","Ha'penny Bridge","dublin_hapenny_bridge",53.346,-6.262,2025-09-30,1703,318000,"Ha'penny Bridge","monument"
